37	35	Торсион	<p>Торсион - это упругий элемент в виде вала, который работает на скручивание. Внешняя сила скручивает его вокруг оси, а затем он разжимается, подобно пружине, и принимает исходное положение. Обычно торсион сделан либо в виде монолитной гибкой балки определенного сечения, либо в виде набора плоских пластин или пучка тонких стержней - многогранных или круглых в сечении.</p>\r\n\r\n<p><img alt="Торсионная подвеска тяжелого танка КВ. Изображение с сайта armor.kiev.ua" src="/ckeditor_assets/pictures/77/content_torsion-shema.gif" style="height:356px; width:650px" /></p>\r\n\r\n<p>Торсионы в автомобилестроении применяют в следующих механизмах:</p>\r\n\r\n<p>- торсионная подвеска - в качестве основного упругого элемента</p>\r\n\r\n<p>- упоры для крышки багажника - аналогично</p>\r\n\r\n<p>- гидроусилитель руля - в качестве упругого элемента для датчика крутящего момента</p>\r\n	2014-12-13 14:30:00.599434	2014-12-13 14:30:00.599434	t
38	35	Игольчатый подшипник	<p>Игольчатый подшипник - это один из видов подшипников качения. Фактически, его конструкция является частным случаем роликового подшипника. Иглы &ndash; это те же ролики, только довольно тонкие и длинные. Вращаясь вокруг своей оси в смазочном материале внутри подшипника, иглы-ролики снижают сопротивление качению.</p>\r\n\r\n<p><img alt="Игольчатые подшипники разных размеров. Изображение с сайта balljointbearings.com" src="/ckeditor_assets/pictures/78/content_.jpg." style="height:488px; width:650px" /></p>\r\n	2014-12-13 14:37:14.688483	2014-12-13 14:37:14.688483	t
39	1	Приводы трансмиссии		2014-12-13 14:39:52.784474	2014-12-13 14:39:52.784474	t
42	39	Карданный вал	<p>Карданный вал (в народе &ndash; просто кардан) &ndash; это, по своей сути, ось с двумя шарнирами на концах, которая передает крутящий момент от коробки передач, находящейся спереди, к заднему мосту. Нетрудно догадаться, что применение кардана необходимо только на заднеприводных или полноприводных автомобилях. На переднем приводе задние колёса с КПП никак не связаны.</p>\r\n\r\n<p>Зачем нужны шарниры на карданном валу? Почему бы просто не соединить коробку и задний мост жесткой осью? Потому что довольно быстро такая ось погнётся или сломается. КПП имеет свойство вибрировать, а задний мост ходит с большой амплитудой вместе с неровностями дороги. Поэтому ось должна быть гибкой, способной передавать момент в то время, как плоскости вращения коробки и моста постоянно меняются.</p>\r\n\r\n<p><img alt="Карданный вал трактора МТЗ-82" src="/ckeditor_assets/pictures/84/content_.jpg." style="height:267px; width:650px" /></p>\r\n\r\n<p>Об устройстве карданных шарниров написано в соответствующей статье.</p>\r\n\r\n<p>Зачем нужно два карданных шарнира? Затем что один шарнир в силу своей конструкции передает крутящий момент с пульсацией и вибрацией. Только если разместить их с обоих концов вала, то они будут уравновешивать друг друга. Подробнее об этом читайте в статье &laquo;Спаренный кардан&raquo;.</p>\r\n\r\n<p>Максимальный угол, при котором карданный шарнир может эффективно передавать крутящий момент, составляет 20 градусов. Это обстоятельство необходимо учитывать при лифте подвески на внедорожниках. Обычно сильно &laquo;заваленные&raquo; карданные валы служат значительно меньше тех, которые расположены под меньшим углом к горизонту, так как шарниры испытывают меньшие нагрузки.</p>\r\n\r\n<p><img alt="Карданный вал не так-то прост, как кажется. 1 - крестовина;  2 - фланец-вилка;  3 - торцовое уплотнение подшипника;  4 - радиальное уплотнение подшипника;  5 - подшипник;  6 - крышка подшипника;  7, 10 - масленки;  8 - заглушка скользящей вилки;  9 - скользящая вилка;  11 - сальник;  12 - уплотнительное кольцо сальника;  13 - гайка-обойма сальника;  14 - шлицевый вал;  15 - опорные кольца;  16 - шлицевая вилка;  17 - набор балансировочных пластин;  18 - болт крепления крышки подшипника;  19 - стопорные пластины. Изображение с сайта gpfk.ru" src="/ckeditor_assets/pictures/85/content_.jpg." style="height:280px; width:650px" /></p>\r\n\r\n<p>Карданный вал на первый взгляд может показаться симметричным, но на самом деле это не так. У него всегда есть передняя и задняя вилка, которые помечены специальными метками. Если при установке эти метки перепутать, и поставить вал задом наперед, то это нарушит его балансировку. Как следствие &ndash; вибрации при вращении и ускоренный износ шарниров.</p>\r\n	2014-12-13 15:18:57.53386	2014-12-13 15:19:35.244729	t
41	42	Шарнир неравных угловых скоростей (крестовина)	<p>&nbsp;Главная задача для кардана &ndash; передача крутящего момента с одной оси на другую, если они находятся под углом друг к другу. Шарнир неравных угловых скоростей &ndash; это самый ранний вид карданной передачи, который описал еще Леонардо да Винчи в 15 веке. Правда, изобретателем ее считается соотечественник гения Джероламо Кардано, который дал технологии передачи момента под углом более подробное описание. Логично, что в итоге она была названа в его честь. Кстати, именно это, если судить по дневникам Кардано, и было его главной мечтой &ndash; инженер более всего хотел увековечить своё имя.</p>\r\n\r\n<p>Старый мини-фильм о карданном шарнире, не теряющий актуальности. Наглядно показывает механическую суть процесса передачи крутящего момента через крестовину.</p>\r\n\r\n<p><iframe frameborder="0" height="315" src="//www.youtube.com/embed/hWTeZrpDhPw" width="420"></iframe></p>\r\n\r\n<p>Ведущий и ведомый валы карданной передачи с шарниром неравных угловых скоростей имеют одинаковые вилки с отверстиями на концах, сориентированные под углом 90 градусов друг к другу. В этих отверстиях установлены игольчатые подшипники со смазкой, в которых вращается небольшая крестовина. Именно она и передает момент с одного вала на другой.</p>\r\n\r\n<p>Основных недостатков у такой карданной передачи два:</p>\r\n\r\n<p>- максимальный эффективный угол между вращающимися валами составляет 20 градусов. При повороте на больший угол появляются высокие потери мощности и перегрузки движущихся деталей</p>\r\n\r\n<p>- крутящий момент передается с вала на вал неравномерно: из-за особенностей конструкции за один полный оборот шарнира ведомый вал успевает дважды запаздывать и дважды обогнать ведущий. Это происходит из-за того, что инерционные нагрузки на крестовину меняются в процессе вращения. Проблема, правда, решается установкой двух карданных шарниров один за другим под углом в 90 градусов друг к другу &ndash; тогда они компенсируют неравномерность вращения.</p>\r\n\r\n<p><img alt="Карданный шарнир: 1 – вилка; 2 – опора для цапфы крестовины; 3 – крышка; 4 – крестовина. Изображение с сайта techslovo.ru" src="/ckeditor_assets/pictures/82/content_.jpg." style="height:250px; width:650px" /></p>\r\n\r\n<p>Из-за этих недостатков сфера применения &laquo;классического кардана&raquo; ограничена: его используют для передачи крутящего момента от коробки передач или раздаточной коробки на ведущие мосты, а также в современных рулевых колонках.</p>\r\n\r\n<p>Кроме того, миниатюрные карданы можно увидеть на специальных переходниках для гаечных ключей для работы с гайками, расположенными в труднодоступных местах.</p>\r\n\r\n<p><img alt="Крестовина: 1 – крестовина; 2 – пыльник; 3 – манжетное уплотнение; 4 – игольчатый подшипник; 5 – упорный подшипник; 6 – корпус игольчатого подшипника (стакан); 7 – стопорное кольцо. Изображение с сайта spb.mehanika.ru" src="/ckeditor_assets/pictures/83/content_.jpg." style="height:299px; width:650px" /></p>\r\n\r\n<p>Карданы бывают как разборные, так и неразборные. В разборных крестовина вращается в игольчатых подшипниках. Проушины вилок шарнира при этом можно разобрать, чтобы заменить крестовину. В неразборных используются подшипники скольжения, которые запрессованы в проушины, поэтому шарниры меняются исключительно в сборе.</p>\r\n	2014-12-13 15:06:52.855434	2014-12-13 15:21:38.935255	t
43	42	Балансировка карданных валов	<p>&nbsp;Как и любая вращающаяся деталь, карданный вал должен быть сбалансирован. Можно провести аналогию с колёсами. Многим знакома ситуация, когда на колесный диск изнутри налипла грязь и при вращении ее возникают сильные вибрации, усиливающиеся с ростом скорости.</p>\r\n\r\n<p>Вот так и кардан. Если сам вал имеет какие-либо неровности, то при вращении он будет вибрировать. Это чревато ускоренным износом шарниров, а также вторичного вала коробки передач и хвостовика редуктора заднего моста. Нельзя списывать со счетов и ездовой комфорт.</p>\r\n\r\n<p><iframe frameborder="0" height="315" src="//www.youtube.com/embed/J_gBaEm9xg0" width="560"></iframe></p>\r\n\r\n<p>В общем, если при разгоне на задне- или полноприводном автомобиле ощущаются вибрации, и колёса в порядке, нужно проверить баланс карданного вала. По каким причинам он может потерять баланс?</p>\r\n\r\n<p>- При деформации. Прилетевший камень, металлическая деталь или сильный перегрев могут искривить вал.</p>\r\n\r\n<p>- При размещении вала задом наперед</p>\r\n\r\n<p>- Если шарниры изношены, и в соединениях есть крупные зазоры</p>\r\n\r\n<p>- Если сам по себе вал изготовлен некачественно: криво обработан или сделан из неоднородного по плотности металла. До недавнего времени подобные проблемы встречались на автомобилях Лада 4х4 (&laquo;Нива&raquo;), у которых карданные валы были не сбалансированы с конвейера.</p>\r\n\r\n<p>Процесс балансировки кардана отчасти схож на балансировку колёс. Вал снимают с автомобиля, устанавливают на специальный стенд, на котором замеряют параметры вращения. Затем на валу крепятся проверочные пластины-грузики, и методом экспериментов выясняют, сколько грамм необходимо для восстановления баланса. Иногда, напротив, срезается часть металла со специальных балансировочных бобышек на вилках. Если же дисбаланс возник из-за зазора в соединении крестовины с вилками в шарнире, то под подшипники подкладывают балансировочные прокладки.</p>\r\n\r\n<p>Проверять баланс карданного вала нужно не только в случае проявления вибраций после любого ремонта шарниров.</p>\r\n\r\n<p>Некоторые автопроизводители (например, Mercedes-Benz и BMW) для максимального снижения вибраций внедряют дополнительные защитные узлы на карданные валы: резиновые упругие муфты Гуибо и подвесные опоры.</p>\r\n	2014-12-13 15:25:22.400213	2014-12-13 15:25:22.400213	t
40	42	Упругий полукарданный шарнир	<p>Полукарданный шарнир &ndash; это условное название, его нельзя понимать буквально &ndash; никакой половины кардана в этой конструкции нет. Основной элемент упругого полукарданного шарнира &ndash; резиновая или резинотканевая муфта с завулканизированными в нее металлическими втулками, выполненная в виде шестигранника.</p>\r\n\r\n<p>Упругий полукарданный шарнир позволяет передавать крутящий момент на небольшой угол, всего до 8 градусов, и дополнительно &ndash; перемещение по оси до 10-12 милиметров. Поэтому его используют только в продольных приводных валах. Как правило &ndash; на карданных валах в дополнение к собственно карданному шарниру.</p>\r\n\r\n<p>Самый распространенный в современных автомобилях вид упругого полукарданного шарнира &ndash; это муфта Гуибо. Упругий шестигранник за втулки прикручивается между фланцами ведующего и ведомого валов. В центральное отверстие упругого элемента вставлен еще центрирующий стержень.</p>\r\n\r\n<p><img alt="Упругая муфта Meyle для карданных валов автомобилей BMW, Mercedes-Benz и Opel. Изображение с сайта vincast.ru" src="/ckeditor_assets/pictures/80/content_meyle-gelenkscheibe.jpg" style="height:362px; width:650px" /></p>\r\n\r\n<p>Благодаря своей эластичности упругий полукарданный шарнир:</p>\r\n\r\n<p>- Позволяет валам передвигаться вдоль своей оси, а следовательно &ndash; снижает нагрузку на карданное соединение</p>\r\n\r\n<p>- Компенсирует дисбаланс и непараллельность валов</p>\r\n\r\n<p>- Смягчает толчки при трогании с места и переключении передач</p>\r\n\r\n<p>- Гасит шум от работы привода</p>\r\n\r\n<p><img alt="Муфта Гуибо отмечена на схеме карданного вала BMW цифрой 2. Изображение с сайта realoem.com" src="/ckeditor_assets/pictures/81/content_.jpg." style="height:419px; width:650px" /></p>\r\n	2014-12-13 14:52:07.543809	2014-12-13 15:25:55.124605	t
44	42	Ремонт карданных валов	<p>&nbsp;Карданный вал может служить достаточно длительное время, и приходит в негодность обычно из-за деформации, попадания посторонних предметов в шарниры или длительной езды с дисбалансом вала. Собственно, основной симптом неисправности карданного вала &ndash; это вибрации и шум при движении.</p>\r\n\r\n<p>Первичную диагностику вала можно провести на яме, эстакаде или подъемнике без снятия. Достаточно проверить все шарнирные соединения &ndash; если они будут сильно изношены, это будет заметно. Сразу же можно увидеть и если значительно деформирован сам вал.</p>\r\n\r\n<p><iframe frameborder="0" height="315" src="//www.youtube.com/embed/sRvx4KR6_54" width="420"></iframe></p>\r\n\r\n<p>В дальнейшем вал снимают и проверяют его баланс. Если ситуация не очень сильно запущена, то вибрации можно нейтрализовать балансировкой, о чем написано в отдельной статье.</p>\r\n\r\n<p>Если же дело не в балансе, а в изношенности карданных шарниров, то нужно их заменить. Под замену идут крестовины и игольчатые подшипники, в которых она вращается.</p>\r\n\r\n<p>Нужно понимать, что ремонт карданов &ndash; это очень сложный процесс, полный нюансов. Если вы надумали ремонтировать, а не менять свой карданный вал, то необходимо обратиться на специализированную СТО, которая имеет большой опыт именно в этом направлении.</p>\r\n\r\n<p>Многие автопроизводители не выпускают оригинальных запчастей к карданам и рекомендуют в случае поломок менять их целиком, хотя это и очень дорого. Поэтому в большинстве случаев нужно использовать аналоговые детали.</p>\r\n\r\n<p>Несмотря на относительную простоту устройства, карданные валы отличаются от автомобиля к автомобилю и приспособить деталь от другой модели часто бывает невозможно.</p>\r\n\r\n<p>Иногда, даже если детали есть в наличии, карданный вал не подлежит ремонту, если сильно изношены посадочные места для крестовин в вилках. Если заменить крестовину кардана, и при этом оставить сильный люфт, то вал будет вибрировать из-за дисбаланса, и вскоре шарнир снова придет в негодность.</p>\r\n	2014-12-13 15:27:34.673808	2014-12-13 15:28:47.064114	t
45	39	Шарнир равных угловых скоростей (ШРУС)	<p>&nbsp;На автомобильном сленге ШРУС часто называют &laquo;граната&raquo; за ее характерную форму, а также (ошибочно) &ndash; шруз. Реже встречается наименование &laquo;гомокинетический шарнир&raquo;, то есть шарнир, который обеспечивает одинаковую скорость вращения.</p>\r\n\r\n<p><iframe frameborder="0" height="315" src="//www.youtube.com/embed/0v3cJfHNDs0" width="420"></iframe></p>\r\n\r\n<p>Собственно, задача ШРУС &ndash; это передача крутящего момента с одной оси на другую, если эти оси располагаются друг к другу под углом. Задача, по сути, та же, что у кардана, но есть два основных отличия ШРУСа:</p>\r\n\r\n<p>- максимальный эффективный угол между осями составляет 70 градусов, тогда как кардан не в состоянии нормально работать при углах больше 20 градусов.</p>\r\n\r\n<p>- как и следует из названия, ШРУС обеспечивает равномерную передачу момента с оси на ось, тогда как в карданном соединения ведомая ось то запаздывает, то опережает ведущую</p>\r\n\r\n<p>Поводом для изобретения шарнира равных угловых скоростей стало желание перевести привод колёс на переднюю ось. В самом деле, как передать крутящий момент на колесо, которое должно поворачиваться, причем на углы значительно большие, чем 20 градусов&hellip;</p>\r\n\r\n<p>На современных автомобилях на каждое переднее колесо обычно приходится по два ШРУСа: наружный (со стороны колеса) и внутренний (со стороны привода).</p>\r\n\r\n<p>По типу конструкции ШРУСы разделяются на четыре основных вида:</p>\r\n\r\n<p>- Шариковый (самый популярный)</p>\r\n\r\n<p>- Трипод (тоже достаточно популярный)</p>\r\n\r\n<p>- Спаренный кардан (устарел, применяется редко)</p>\r\n\r\n<p>- Кулачковый (устарел, применяется редко)</p>\r\n\r\n<p>Детали шарикового ШРУСа в движении испытывают большие нагрузки, поэтому нуждаются в пластичной смазке, о которой подробно написано в отдельной статье.</p>\r\n\r\n<p>Чтобы внутрь шарнира не попала грязь и вода, на них одеваются пыльники, о которых мы также рассказываем отдельно.</p>\r\n	2014-12-13 15:34:13.486463	2014-12-13 15:34:13.486463	t
46	45	Неисправности ШРУСов: симптомы и причины	<p>ШРУС &ndash; очень долговечная деталь, которая служит от 100 до 200 тысяч километров. Впрочем, он может выйти из строя и раньше.</p>\r\n\r\n<p>Главный симптом выхода ШРУСа из строя &ndash; хруст, усиливающийся при повороте руля. На большой скорости хруст ШРУСа может перейти в грохот.</p>\r\n\r\n<p><iframe frameborder="0" height="315" src="//www.youtube.com/embed/RDre37TwIAw" width="420"></iframe></p>\r\n\r\n<p>Основные причины, которые &laquo;убивают&raquo; ШРУСы:</p>\r\n\r\n<p>- Порванный пыльник. Через прореху в шарнир попадает грязь, которая медленно разрушает движущиеся элементы</p>\r\n\r\n<p>- Частая езда по разбитым дорогам. Удары отражаются в том числе и на состоянии ШРУСов.</p>\r\n\r\n<p>- Неправильная центровка коробки передач. Если снимали КПП и потом поставили криво, то ШРУСы будут работать под неправильным углом, и износятся быстрее</p>\r\n\r\n<p>- Неправильный угол схождения и увеличенный максимальный угол поворота. Эти параметры могут быть нарушены при плохом ремонте и &laquo;тюнинге&raquo; рулевой трапеции. ШРУСы, опять же, работают при экстремальных углах и быстро разрушаются</p>\r\n\r\n<p>- Сильные повреждения деталей подвески &ndash; ступиц, поворотных кулаков, амортизаторов и т.п. Все это может привести к нарушению углов работы ШРУСов и их ускоренному разрушению</p>\r\n\r\n<p>- Сильно изношенные подушки (опоры) двигателя и КПП. Разрушение опор вызывает сильные вибрации, отчего страдают ШРУСы.</p>\r\n\r\n<p>- Ошибки при установке ШРУСов. Из строя может выйти и относительно новый шарнир, если он был неправильно установлен: с недостатком или избытком смазки, например, или с неправильной установкой пыльника.</p>\r\n\r\n<p>- Частая езда и особенно резкие ускорения с вывернутым рулем. Привычка лихо разворачиваться и поворачивать сильно сокращает жизнь шарнирам, потому как им приходится испытывать сильные нагрузки на максимальных углах поворота.</p>\r\n\r\n<p>На этом видео виден момент &quot;смерти&quot; ШРУС во время того, как водитель форсировал лужу с повернутыми колесами.</p>\r\n\r\n<p><iframe frameborder="0" height="315" src="//www.youtube.com/embed/h2DYn3idP2s" width="420"></iframe></p>\r\n	2014-12-13 15:38:27.801886	2014-12-13 15:42:08.262398	t
47	45	Ремонт ШРУСов	<p>&nbsp;Шарниры равных угловых скоростей (ШРУСы) изготавливают на высокоточном оборудовании, поэтому отремонтировать их в условиях автосервиса практически невозможно. Их меняют только целиком. Впрочем, на некоторые модели (в основном &ndash; на ВАЗ) можно найти ремкомплекты ШРУСа, в которых входят обычно новые шарики, внутренняя обойма, сепаратор и смазка.</p>\r\n\r\n<p><iframe frameborder="0" height="315" src="//www.youtube.com/embed/kgRnNyKVnHw" width="560"></iframe></p>\r\n\r\n<p>Внешняя обойма в такой комплект не входит, а она изнашивается примерно столь же быстро, как и другие детали шарнира. Таким образом, применение ремкомплекта может дать только кратковременный эффект.</p>\r\n\r\n<p>Впрочем, ШРУС, который подает первые признаки неисправности (или в качестве профилактики), можно &laquo;обновить&raquo;: заменить старый пыльник и смазку. &nbsp;</p>\r\n\r\n<p><iframe frameborder="0" height="315" src="//www.youtube.com/embed/vo6ZlVRb2gQ" width="420"></iframe></p>\r\n	2014-12-13 15:41:07.8727	2014-12-13 15:45:14.179682	t
48	45	Пыльник ШРУСа	<p>Шарнир равных угловых скоростей (ШРУС) постоянно работает в движении &ndash; шарики (или ролики) в нем испытываются сильные нагрузки и нуждаются в постоянной смазке. Если же между трущимися поверхностями окажется пыль или грязь, то на шариках (равно как и на неподвижных деталях ШРУСов) быстро образуются задиры, и узел придет в негодность. Не менее разрушительное свойство оказывает вода, из-за которой ШРУС может попросту заржаветь.</p>\r\n\r\n<p><img alt="Прозрачный пыльник ШРУС для ВАЗ. Обычно, впрочем, пыльники черного цвета. Изображение с сайта chinamobil.ru" src="/ckeditor_assets/pictures/86/content_.jpg." style="height:381px; width:650px" /></p>\r\n\r\n<p>Именно поэтому на шарниры одевают защитные пыльники &ndash; гибкие гофрированные чехлы. На заре автомобилестроения они были кожаными, но сейчас их изготавливают из резины (встречаются прозрачные силиконовые) или более стойких к высоким температурам термопластичных эластомеров.</p>\r\n\r\n<p>Ресурс современного шарикового или трехшипового ШРУСа &ndash; не менее 100 тысяч километров, а при благоприятных условиях &ndash; все 200 тысяч. Поэтому если следить за состоянием пыльников шарниров, то можно избежать их замены в течение долгих лет.</p>\r\n\r\n<p><iframe frameborder="0" height="315" src="//www.youtube.com/embed/9r0F1DpfUeU" width="560"></iframe></p>\r\n\r\n<p>Для того, чтобы проверить состояние пыльников, нужно вывернуть колёса на максимальный угол. Тогда резина растянется, и даже небольшие трещины на резине будет хорошо видно. Если повернуть колёса направо, то откроется обзор пыльников ШРУСов левого колеса и наоборот. Необходимо помнить, что на каждое колесо приходится по два шарнира &ndash; внешний и внутренний, и оба они имеют пыльники.</p>\r\n	2014-12-13 15:56:10.07607	2014-12-13 15:58:37.749134	t
49	45	Смазка ШРУСов	<p>Достаточное количество чистой смазки в ШРУСах &ndash; залог их долгой и успешной службы. Смазочный материал должен выдерживать очень высокие нагрузки и температуры. Изначально смазка закладывается в ШРУС при производстве и замене не подлежит. При условии, что пыльник шарнира &ndash; целый, смазка действительно может служить в течение всего срока эксплуатации.</p>\r\n\r\n<iframe width="560" height="315" src="//www.youtube.com/embed/kWDWSUFHRtg" frameborder="0" allowfullscreen></iframe>\r\n\r\n<p>Однако если пыльник поврежден, и ШРУС начал подавать симптомы неисправности (щелчки, хруст, стук), и есть желание попробовать устранить проблему малой кровью, без покупки нового шарнира, можно попытаться снять его и заменить смазку вместе с пыльниками.</p>\r\n\r\n<p>Тип смазки зависит от типа и производителя шарнира. В шариковых ШРУСах она принципиально другая, нежели в триподах. Поэтому перед заменой необходимо по каталогам производителей выяснить тип смазки и использовать только её.</p>	2014-12-13 16:05:30.919112	2014-12-13 16:05:30.919112	t
50	45	Шариковый ШРУС	<p>Шарниры равных угловых скоростей, которые передают крутящий момент с помощью шариков &ndash; самые популярные на сегодняшний день. Фактически, они представляют собой &laquo;трехмерные подшипники качения&raquo;. Рассмотрим все виды шариковых ШРУСов от самых архаичных до современных:</p>\r\n\r\n<p>- ШРУС Вейсс</p>\r\n\r\n<p>- ШРУС Рцеппа</p>\r\n\r\n<p>- ШРУС Бирфильд</p>\r\n\r\n<p>- ШРУС GKN</p>\r\n\r\n<p>- ШРУС Лебро</p>\r\n	2014-12-13 16:10:47.479934	2014-12-13 16:10:47.479934	t
55	50	ШРУС Löbro (Lobro, Loebro, Лебро)	<p>&nbsp;Шарнир типа Лебро &ndash; это очередная вариация на тему шарикового ШРУСа Рцеппа.</p>\r\n\r\n<p>О биссекторной плоскости, в которой должны находится шарики шарнира, чтобы обеспечивать равномерную передачу момента, читайте в статье про классический шарнир. Принципиальное отличие шарнира Лебро в том, что удержание шариков в этой самой биссекторной плоскости достигается не за счет делительного рычажка или &laquo;неправильной&raquo; формы сепаратора, а за счет косой нарезки канавок на чашке и обойме. Они обращены к оси вращения под углом в 15-16 градусов.</p>\r\n\r\n<p><img alt="ШРУС Лебро: 1 - корпус, 2 - сепаратор, 3 - обойма, 4 - шарики, 5 - ведомый вал" src="/ckeditor_assets/pictures/95/content_2.jpg" style="height:210px; width:650px" /></p>\r\n\r\n<p>Сепаратор при этом имеет обычную форму, и в его задачи не входит удержание шариков в биссекторной плоскости. За счет этого он меньше нагружен, а значит &ndash; к его форме и точности изготовления заведомо ниже, чем на шарнирах другой конструкции. К дополнительным преимуществах шарнира типа Loebro стоит отнести его компактность и высокий КПД (до 99%, как у шарнира Бирфильд).</p>\r\n\r\n<p><img alt="Изображение с сайта autocentre.ua" src="/ckeditor_assets/pictures/94/content_.jpg." style="height:290px; width:650px" /></p>\r\n\r\n<p>Отмечу, что L&ouml;bro &ndash; это одна из торговых марок британского концерна GKN. Иногда встречается обозначение через косую черту &ndash; L&ouml;bro/GKN или GKN/L&ouml;bro. Наименование производителя или бренд не имеет никакого отношения к конструкции, поэтому под маркой L&ouml;bro могут продавать шарниры любых конструкций.</p>\r\n	2014-12-13 17:35:06.365032	2014-12-13 17:35:06.365032	t
53	50	ШРУС Рцеппа-Бирфильд (Birfield)	<p>Этот тип шарнира разработан фирмой Birfield на основе классической конструкции шарикового ШРУСа Альфреда Рцеппы.</p>\r\n\r\n<p>Важное отличие от изначального варианта &ndash; отсутствие делительного рычажка. Как известно, именно он передвигал сепаратор таким образом, чтобы шарики всегда находились в биссекторной плоскости&nbsp;(об этом принципе читайте в статье &laquo;ШРУС Рцеппа&raquo;).</p>\r\n\r\n<p>В шарнире типа Бирфильд пропорциональное перемещение сепаратора обеспечивают канавки с переменной глубиной, нарезанные по радиусам с центрами, смещенными в разные стороны от плоскости, в которой расположены шарики.</p>\r\n\r\n<p><img alt="ШРУС Бирфильд: 1 - обойма, 2 - сепаратор, 3 - шарики" src="/ckeditor_assets/pictures/89/content_.jpg." style="height:180px; width:650px" /></p>\r\n\r\n<p>Кроме того, профиль самих канавок шарнира Бирфильд &ndash; не круглый, а слегка вытянутый, в виде эллипса. Это решение применено для того, чтобы снизить нагрузку на стенки канавок и предотвратить их от сминания и скалывания.</p>\r\n\r\n<p>Главное достоинство ШРУСа Бирфильд &ndash; высокий КПД (от 95 до 99% в зависимости от угла поворота колеса) и возможность работать под углом до 45 градусов (классический ШРУС Рцеппа &ndash; до 38 градусов). Именно поэтому шарниры Бирфильд чаще всего применяют в качестве внешних ШРУСов, где принципиальное значение имеет именно угол.</p>\r\n\r\n<p><iframe frameborder="0" height="315" src="//www.youtube.com/embed/S2Loj8yNz3w" width="560"></iframe></p>\r\n\r\n<p>Еще в середине 60-х годов относительно небольшую компанию Birfield купил концерн GKN. Поэтому на рынке можно встретить наружные ШРУСы типа Бирфильд, произведенные на заводе GKN. К внутреннему ШРУСу типа GKN такая деталь не будет иметь ни малейшего отношения.</p>\r\n	2014-12-13 16:31:31.841444	2014-12-13 17:11:46.571244	t
56	45	Трехшиповой шарнир. ШРУС Трипод 	<p>Трипод (в народе он имеет еще названия Трипоид или Тришип) &ndash; это, в отличие от шарикового ШРУСа, относительно современный узел. Он был изобретен в 1963 году французским инженером Мишелем Орэном, и изначально широко использовался именно в автомобилях французских марок.</p>\r\n\r\n<p>Считается, что трипод &ndash; это еще одно производное от классического шарикового шарнира Рцеппа, однако конструктивно он ушел от предшественника очень далеко. Принцип работы трипода основан на работе роликов (а не шариков), которые вращаются в игольчатых подшипниках на трехлучевой опоре и катаются по направляющим.</p>\r\n\r\n<p>Триподы делятся на жесткие и универсальные. Жесткие обеспечивают большой угол поворота (до 43 градусов), но при этом не позволяют деталям перемещаться вдоль оси &ndash; они применяются в качестве внешних ШРУСов. Универсальные способны передавать момент под меньшим углом (до 25 градусов), зато позволяют осевые перемещения &ndash; их используют в качестве внутренних ШРУСов.</p>\r\n\r\n<p>Конструкции жесткого и универсального трипода сильно отличаются. В жестком ШРУСе опора с роликами неподвижно закреплена в чашке-корпусе на ведущем валу. В эту конструкцию вставляется сферическая вилка, соединенная с ведомым валом. Собственно, ролики катаются вдоль пазов этой вилки.</p>\r\n\r\n<p><img alt="Триподы - слева жесткий, справа универсальный. Нумерация общая: 1 - ведущий вал, 2 - корпус, 3 - ролики, 4 - крестовина, 5 - ведомый вал, 6 - вилка" src="/ckeditor_assets/pictures/97/content_tripod.jpg" style="height:186px; width:650px" /></p>\r\n\r\n<p>В универсальном триподе всё наоборот. Трехлучевая (трехшиповая) опора с роликами размещается на вилке ведомого вала, которая вставляется в чашку-корпус ведущего вала. Ролики катаются вдоль сферических канавок, вырезанных в стенках чашки. Универсальный трипод, допускающий осевые перемещения, называют еще уникарданом.</p>\r\n\r\n<p>Основное достоинство трипода &ndash; меньшая сложность изготовления и, как следствие, более низкая стоимость. На современных автомобилях триподы ставят в основном в качестве внутренних ШРУСов &ndash; жесткие триподы встречаются редко.</p>\r\n\r\n<p>Хорошая анимация работы трипода. Хоть и на польском языке, но схема работы предельно ясна:</p>\r\n\r\n<p><iframe frameborder="0" height="315" src="//www.youtube.com/embed/aC8LFI8APTo" width="560"></iframe></p>\r\n\r\n<p>А вот так выглядят триподы в реальной жизни:</p>\r\n\r\n<p><iframe frameborder="0" height="315" src="//www.youtube.com/embed/Zt5t9NTJRWM" width="560"></iframe></p>\r\n	2014-12-13 18:06:36.489255	2014-12-13 18:07:47.372409	t
